id,start(ms),duration(ms),warps,t-occupancy,sms,size,pinned,cudaMalloc,cudaFree,direction
77,105.469,0.00128,0,1.0,0,0,0,0,0,0
78,105.813,0.001376,0,1.0,0,0,0,0,0,0
79,105.837,0.001312,0,1.0,0,0,0,0,0,0
80,115.021,0.001408,0,1.0,0,0,0,0,0,0
81,115.291,0.001376,0,1.0,0,0,0,0,0,0
82,115.311,0.00128,0,1.0,0,0,0,0,0,0
83,115.332,0.001312,0,1.0,0,0,0,0,0,0
84,115.352,0.00128,0,1.0,0,0,0,0,0,0
85,115.585,0.001376,0,1.0,0,0,0,0,0,0
86,115.847,0.048512,0,0,0,471828000,1,0,0,1
87,116.049,0.049216,0,0,0,471828000,1,0,0,1
88,116.109,0.00144,0,0,0,288000,0,0,0,1
89,116.118,0.001247,0,0,0,288000,0,0,0,1
90,116.127,0.001184,0,0,0,144000,0,0,0,1
91,116.135,0.001184,0,0,0,144000,0,0,0,1
92,116.157,16.770119,360,0.469,10,0,0,0,0,0
93,132.951,0.04816,0,0,0,471828000,1,0,0,2
94,133.244,0.001472,0,1.0,0,0,0,0,0,0
95,133.269,0.00128,0,1.0,0,0,0,0,0,0
96,133.291,0.00128,0,1.0,0,0,0,0,0,0
97,133.313,0.00128,0,1.0,0,0,0,0,0,0
98,133.656,0.001344,0,1.0,0,0,0,0,0,0
99,133.68,0.00128,0,1.0,0,0,0,0,0,0
100,142.303,0.001344,0,1.0,0,0,0,0,0,0
101,142.549,0.001376,0,1.0,0,0,0,0,0,0
102,142.569,0.00128,0,1.0,0,0,0,0,0,0
103,142.589,0.00128,0,1.0,0,0,0,0,0,0
104,142.61,0.00128,0,1.0,0,0,0,0,0,0
105,142.842,0.001376,0,1.0,0,0,0,0,0,0
106,143.099,0.0496,0,0,0,471500000,1,0,0,1
107,143.3,0.048,0,0,0,471500000,1,0,0,1
108,143.358,0.001216,0,0,0,288000,0,0,0,1
109,143.367,0.001248,0,0,0,288000,0,0,0,1
110,143.376,0.001216,0,0,0,144000,0,0,0,1
111,143.385,0.001216,0,0,0,144000,0,0,0,1
112,143.405,17.08026,360,0.469,10,0,0,0,0,0
113,160.512,0.048352,0,0,0,471500000,1,0,0,2
114,160.801,0.001472,0,1.0,0,0,0,0,0,0
115,160.827,0.00128,0,1.0,0,0,0,0,0,0
116,160.85,0.00128,0,1.0,0,0,0,0,0,0
117,160.872,0.001248,0,1.0,0,0,0,0,0,0
118,161.211,0.001344,0,1.0,0,0,0,0,0,0
119,161.236,0.00128,0,1.0,0,0,0,0,0,0
120,170.04,0.001408,0,1.0,0,0,0,0,0,0
121,170.298,0.001408,0,1.0,0,0,0,0,0,0
122,170.318,0.00128,0,1.0,0,0,0,0,0,0
123,170.339,0.00128,0,1.0,0,0,0,0,0,0
124,170.36,0.00128,0,1.0,0,0,0,0,0,0
125,170.595,0.001408,0,1.0,0,0,0,0,0,0
126,170.855,0.048479,0,0,0,471500000,1,0,0,1
127,171.059,0.049151,0,0,0,471500000,1,0,0,1
128,171.118,0.001408,0,0,0,288000,0,0,0,1
129,171.127,0.001248,0,0,0,288000,0,0,0,1
130,171.136,0.001184,0,0,0,144000,0,0,0,1
131,171.145,0.001216,0,0,0,144000,0,0,0,1
132,171.165,17.572866,360,0.469,10,0,0,0,0,0
133,188.758,0.048064,0,0,0,471500000,1,0,0,2
134,189.047,0.001472,0,1.0,0,0,0,0,0,0
135,189.072,0.001312,0,1.0,0,0,0,0,0,0
136,189.095,0.001312,0,1.0,0,0,0,0,0,0
137,189.117,0.00128,0,1.0,0,0,0,0,0,0
138,189.457,0.001376,0,1.0,0,0,0,0,0,0
139,189.482,0.001312,0,1.0,0,0,0,0,0,0
140,197.831,0.001408,0,1.0,0,0,0,0,0,0
141,198.104,0.001376,0,1.0,0,0,0,0,0,0
142,198.124,0.00128,0,1.0,0,0,0,0,0,0
143,198.144,0.001312,0,1.0,0,0,0,0,0,0
144,198.164,0.001312,0,1.0,0,0,0,0,0,0
145,198.401,0.001376,0,1.0,0,0,0,0,0,0
146,198.677,0.04944,0,0,0,471336000,1,0,0,1
147,198.882,0.048,0,0,0,471336000,1,0,0,1
148,198.94,0.001248,0,0,0,288000,0,0,0,1
149,198.949,0.001216,0,0,0,288000,0,0,0,1
150,198.958,0.001216,0,0,0,144000,0,0,0,1
151,198.966,0.001216,0,0,0,144000,0,0,0,1
152,198.987,16.571624,360,0.469,10,0,0,0,0,0
153,215.577,0.048192,0,0,0,471336000,1,0,0,2
154,215.868,0.001472,0,1.0,0,0,0,0,0,0
155,215.893,0.001248,0,1.0,0,0,0,0,0,0
156,215.916,0.001248,0,1.0,0,0,0,0,0,0
157,215.938,0.00128,0,1.0,0,0,0,0,0,0
158,216.288,0.001344,0,1.0,0,0,0,0,0,0
159,216.313,0.00128,0,1.0,0,0,0,0,0,0
160,225.138,0.001376,0,1.0,0,0,0,0,0,0
161,225.387,0.001376,0,1.0,0,0,0,0,0,0
162,225.409,0.00128,0,1.0,0,0,0,0,0,0
163,225.429,0.00128,0,1.0,0,0,0,0,0,0
164,225.449,0.00128,0,1.0,0,0,0,0,0,0
165,225.681,0.001376,0,1.0,0,0,0,0,0,0
166,225.939,0.048672,0,0,0,471336000,1,0,0,1
167,226.142,0.049152,0,0,0,471336000,1,0,0,1
168,226.201,0.00144,0,0,0,288000,0,0,0,1
169,226.211,0.001216,0,0,0,288000,0,0,0,1
170,226.219,0.001376,0,0,0,144000,0,0,0,1
171,226.229,0.001216,0,0,0,144000,0,0,0,1
172,226.25,16.91927,360,0.469,10,0,0,0,0,0
173,243.19,0.048095,0,0,0,471336000,1,0,0,2
174,243.477,0.00144,0,1.0,0,0,0,0,0,0
175,243.502,0.00128,0,1.0,0,0,0,0,0,0
176,243.525,0.00128,0,1.0,0,0,0,0,0,0
177,243.547,0.00128,0,1.0,0,0,0,0,0,0
178,243.893,0.001376,0,1.0,0,0,0,0,0,0
179,243.918,0.001248,0,1.0,0,0,0,0,0,0
180,252.877,0.001376,0,1.0,0,0,0,0,0,0
181,253.141,0.001376,0,1.0,0,0,0,0,0,0
182,253.161,0.00128,0,1.0,0,0,0,0,0,0
183,253.182,0.00128,0,1.0,0,0,0,0,0,0
184,253.202,0.00128,0,1.0,0,0,0,0,0,0
185,253.436,0.001344,0,1.0,0,0,0,0,0,0
186,253.699,0.049695,0,0,0,471336000,1,0,0,1
187,253.904,0.048064,0,0,0,471336000,1,0,0,1
188,253.962,0.001248,0,0,0,288000,0,0,0,1
189,253.971,0.001216,0,0,0,288000,0,0,0,1
190,253.98,0.001184,0,0,0,144000,0,0,0,1
191,253.989,0.001216,0,0,0,144000,0,0,0,1
192,254.009,17.534786,360,0.469,10,0,0,0,0,0
193,271.565,0.050944,0,0,0,471336000,1,0,0,2
194,271.866,0.001472,0,1.0,0,0,0,0,0,0
195,271.891,0.001312,0,1.0,0,0,0,0,0,0
196,271.913,0.00128,0,1.0,0,0,0,0,0,0
197,271.935,0.00128,0,1.0,0,0,0,0,0,0
198,272.297,0.001376,0,1.0,0,0,0,0,0,0
199,272.322,0.001248,0,1.0,0,0,0,0,0,0
